sin,salary_group
823 311 089,Over 100k
735 041 857,60k-70k
257 446 674,50k-60k
253 370 548,50k-60k
703 465 229,10k-20k
354 087 611,10k-20k
377 065 412,20k-30k
653 182 089,Under 5k
465 820 835,Over 100k
378 261 754,5k-10k
243 708 625,30k-40k
382 583 078,Under 5k
066 574 278,10k-20k
831 608 419,80k-90k
433 081 775,Over 100k
354 853 244,50k-60k
223 468 109,90k-100k
804 761 757,5k-10k
346 577 018,80k-90k
716 612 502,Over 100k
476 108 857,40k-50k
273 014 688,20k-30k
280 455 320,Under 5k
534 604 285,10k-20k
614 714 384,60k-70k
884 306 176,Under 5k
052 746 740,Over 100k
017 544 339,40k-50k
431 138 049,40k-50k
510 264 385,Under 5k
684 724 164,30k-40k
567 341 102,70k-80k
376 448 106,Under 5k
547 526 038,60k-70k
220 674 535,Over 100k
530 276 856,80k-90k
307 267 245,10k-20k
768 567 208,Over 100k
882 506 520,5k-10k
540 312 717,60k-70k
876 538 208,10k-20k
018 277 665,40k-50k
270 574 437,Over 100k
274 033 885,Over 100k
046 775 326,Under 5k
105 132 740,10k-20k
835 210 386,10k-20k
752 466 409,5k-10k
544 628 654,10k-20k
770 683 415,5k-10k
220 733 752,10k-20k
742 507 338,Over 100k
103 843 272,Under 5k
145 376 406,20k-30k
076 148 162,30k-40k
546 805 326,60k-70k
753 053 446,20k-30k
650 288 269,50k-60k
233 712 702,Over 100k
605 438 126,5k-10k
625 520 762,50k-60k
314 783 184,10k-20k
334 081 551,10k-20k
315 564 724,90k-100k
852 068 477,10k-20k
061 854 618,Under 5k
872 570 460,40k-50k
413 067 141,40k-50k
465 075 612,Under 5k
607 522 869,60k-70k
456 437 706,Under 5k
253 773 048,Over 100k
130 174 469,80k-90k
605 216 811,5k-10k
370 268 252,40k-50k
733 140 552,20k-30k
106 781 388,5k-10k
168 807 618,Under 5k
130 822 877,10k-20k
413 788 100,5k-10k
682 556 022,Under 5k
327 704 136,30k-40k
654 134 089,10k-20k
644 601 775,5k-10k
622 670 875,80k-90k
013 775 648,10k-20k
037 147 352,40k-50k
233 055 722,40k-50k
266 280 551,60k-70k
728 567 207,Over 100k
714 405 339,50k-60k
765 214 234,Under 5k
884 317 264,60k-70k
746 110 527,60k-70k
013 865 829,20k-30k
230 274 375,40k-50k
016 234 585,30k-40k
372 413 401,Under 5k
178 330 726,20k-30k
685 520 322,Under 5k
178 376 406,40k-50k
852 837 624,Under 5k
546 548 017,20k-30k
130 687 411,10k-20k
668 207 756,90k-100k
016 416 588,30k-40k
752 432 609,40k-50k
728 610 239,30k-40k
182 346 544,20k-30k
756 402 277,10k-20k
662 255 702,30k-40k
023 377 815,10k-20k
706 541 547,Over 100k
053 328 878,Under 5k
065 544 686,30k-40k
274 038 132,40k-50k
554 374 017,10k-20k
830 158 465,70k-80k
177 130 622,Over 100k
672 438 405,30k-40k
855 833 406,90k-100k
138 238 019,60k-70k
206 885 568,Under 5k
334 880 515,20k-30k
771 024 320,30k-40k
370 325 821,Under 5k
410 456 750,20k-30k
082 764 127,Under 5k
715 306 122,70k-80k
511 806 648,20k-30k
815 338 405,90k-100k
510 613 821,Under 5k
715 644 654,Over 100k
486 617 814,60k-70k
047 526 629,Over 100k
533 280 111,Over 100k
485 603 252,5k-10k
133 144 071,Over 100k
673 208 856,10k-20k
714 033 172,5k-10k
140 866 419,5k-10k
043 548 270,Under 5k
318 275 039,90k-100k
016 576 878,80k-90k
602 837 452,20k-30k
127 733 046,40k-50k
017 683 459,5k-10k
546 132 101,80k-90k
442 330 775,60k-70k
014 354 161,70k-80k
735 045 817,5k-10k
532 435 021,90k-100k
270 843 857,60k-70k
806 726 451,Under 5k
028 355 717,10k-20k
614 470 565,60k-70k
382 550 648,70k-80k
165 183 708,40k-50k
244 665 584,Under 5k
301 377 412,50k-60k
513 574 434,20k-30k
522 588 300,50k-60k
437 726 144,60k-70k
478 860 166,60k-70k
667 140 875,70k-80k
588 601 435,10k-20k
508 612 611,Over 100k
581 432 010,50k-60k
417 456 050,10k-20k
016 452 385,60k-70k
043 311 489,Under 5k
450 687 280,20k-30k
433 410 719,10k-20k
401 658 232,5k-10k
238 205 587,Under 5k
726 604 275,20k-30k
246 572 564,20k-30k
106 651 722,5k-10k
254 376 072,Under 5k
014 476 139,Under 5k
183 087 238,60k-70k
285 045 860,5k-10k
137 034 278,5k-10k
674 580 386,Over 100k
014 738 835,20k-30k
723 411 500,20k-30k
435 614 706,Over 100k
653 772 046,Over 100k
741 726 434,20k-30k
758 133 524,5k-10k
880 725 460,Under 5k
825 038 235,90k-100k
126 176 874,Under 5k
640 217 386,30k-40k
238 712 301,50k-60k
518 372 107,30k-40k
135 846 806,5k-10k
265 418 400,10k-20k
352 054 738,40k-50k
488 155 664,Under 5k
554 824 334,20k-30k
314 413 089,Under 5k
084 556 810,Over 100k
378 172 134,10k-20k
558 048 260,10k-20k
517 260 345,30k-40k
511 673 808,30k-40k
628 135 584,50k-60k
680 537 818,10k-20k
738 740 356,70k-80k
608 538 518,80k-90k
416 650 141,Under 5k
167 427 624,80k-90k
662 445 584,Over 100k
628 825 069,30k-40k
015 214 331,20k-30k
015 345 747,40k-50k
455 886 614,5k-10k
826 058 117,70k-80k
610 538 878,Under 5k
205 834 138,30k-40k
745 145 334,70k-80k
885 043 315,50k-60k
074 816 836,10k-20k
250 377 827,Under 5k
755 041 340,20k-30k
110 673 472,30k-40k
584 466 205,10k-20k
025 826 645,5k-10k
344 351 184,10k-20k
764 581 674,10k-20k
627 731 144,Over 100k
122 780 331,Under 5k
621 406 719,Over 100k
380 743 252,50k-60k
115 308 348,Over 100k
056 458 268,Over 100k
385 385 026,5k-10k
822 356 085,40k-50k
305 573 826,10k-20k
022 356 141,10k-20k
741 253 314,10k-20k
661 420 729,20k-30k
068 225 770,70k-80k
468 507 710,40k-50k
170 883 466,40k-50k
244 775 607,Over 100k
760 354 258,50k-60k
357 322 502,10k-20k
733 145 544,60k-70k
120 386 719,Under 5k
110 746 880,20k-30k
043 158 120,20k-30k
455 026 732,40k-50k
511 438 400,Over 100k
284 730 132,20k-30k
106 288 376,40k-50k
346 210 776,10k-20k
704 335 272,Over 100k
670 826 445,Over 100k
778 522 607,70k-80k
723 503 876,20k-30k
466 117 884,5k-10k
802 675 629,5k-10k
013 467 188,90k-100k
481 106 532,20k-30k
026 887 265,30k-40k
642 275 069,10k-20k
732 412 507,10k-20k
134 437 011,80k-90k
486 551 302,60k-70k
886 107 358,10k-20k
511 074 668,10k-20k
523 475 606,50k-60k
278 613 708,70k-80k
317 260 552,40k-50k
065 461 758,50k-60k
418 716 601,Over 100k
235 886 025,Over 100k
065 218 232,50k-60k
278 805 460,40k-50k
340 371 459,Under 5k
704 713 346,5k-10k
547 211 664,20k-30k
820 318 269,Over 100k
815 210 687,Under 5k
205 612 831,80k-90k
358 841 070,20k-30k
768 027 625,Over 100k
285 306 445,30k-40k
867 740 656,Over 100k
556 602 811,40k-50k
601 844 319,60k-70k
601 687 726,5k-10k
322 703 141,40k-50k
043 153 451,Under 5k
813 772 050,Under 5k
467 327 854,80k-90k
146 740 386,10k-20k
705 335 412,30k-40k
346 502 776,40k-50k
520 814 310,60k-70k
486 405 319,20k-30k
541 233 284,20k-30k
406 856 815,10k-20k
662 740 851,Over 100k
243 043 759,10k-20k
867 722 035,40k-50k
243 507 688,90k-100k
471 860 817,20k-30k
115 270 662,40k-50k
038 741 187,Over 100k
862 045 671,Over 100k
684 034 556,20k-30k
566 088 456,20k-30k
532 418 464,10k-20k
057 143 547,Under 5k
655 174 407,60k-70k
320 761 851,20k-30k
357 447 200,60k-70k
733 225 072,Over 100k
352 764 021,5k-10k
078 266 756,Under 5k
602 238 172,80k-90k
028 358 166,80k-90k
865 210 736,60k-70k
743 013 229,30k-40k
540 548 336,90k-100k
374 883 254,Over 100k
608 776 258,Under 5k
384 401 550,80k-90k
245 038 138,5k-10k
604 625 582,Under 5k
033 785 726,5k-10k
837 055 318,5k-10k
201 452 760,5k-10k
025 418 666,Over 100k
345 541 080,10k-20k
870 328 168,30k-40k
431 406 586,70k-80k
055 476 410,20k-30k
826 501 389,30k-40k
835 520 388,10k-20k
552 644 080,40k-50k
025 186 180,5k-10k
386 107 148,30k-40k
853 302 271,5k-10k
073 471 450,70k-80k
280 285 339,30k-40k
417 780 137,80k-90k
203 265 541,Over 100k
307 185 678,80k-90k
381 351 402,40k-50k
618 546 774,20k-30k
728 103 177,60k-70k
038 716 726,60k-70k
453 768 046,5k-10k
370 475 626,90k-100k
704 423 177,Under 5k
857 761 027,5k-10k
561 023 441,5k-10k
116 074 378,30k-40k
533 820 148,80k-90k
756 432 514,10k-20k
526 018 247,Under 5k
627 524 309,20k-30k
802 648 675,Over 100k
320 325 871,Under 5k
685 216 814,5k-10k
722 405 669,60k-70k
235 285 384,10k-20k
533 805 412,10k-20k
610 677 825,10k-20k
280 765 322,80k-90k
807 553 326,Over 100k
265 314 401,Over 100k
457 407 617,Under 5k
526 530 282,20k-30k
204 675 672,Under 5k
335 822 045,Under 5k
688 735 018,30k-40k
584 381 354,Under 5k
472 466 085,70k-80k
340 148 535,10k-20k
855 260 766,10k-20k
285 083 457,Over 100k
557 134 400,10k-20k
872 012 331,Over 100k
530 138 445,60k-70k
618 532 501,40k-50k
411 460 371,Under 5k
506 534 718,Under 5k
764 305 272,10k-20k
016 845 877,50k-60k
538 201 351,80k-90k
832 617 484,Under 5k
674 820 352,60k-70k
521 408 237,20k-30k
305 845 232,50k-60k
608 231 171,90k-100k
188 667 224,20k-30k
134 824 507,Under 5k
854 673 274,10k-20k
164 067 886,90k-100k
556 271 344,5k-10k
746 527 308,40k-50k
526 816 244,Over 100k
527 531 644,Under 5k
457 056 232,10k-20k
274 068 162,10k-20k
873 340 285,10k-20k
250 783 487,5k-10k
806 132 585,40k-50k
830 256 111,70k-80k
162 867 402,70k-80k
881 653 406,10k-20k
247 233 075,20k-30k
026 825 562,20k-30k
432 534 071,20k-30k
762 507 432,10k-20k
183 154 608,5k-10k
461 320 889,20k-30k
462 788 605,90k-100k
642 205 561,70k-80k
835 548 066,30k-40k
443 067 285,60k-70k
381 041 649,Under 5k
377 160 445,5k-10k
370 162 141,40k-50k
657 730 412,20k-30k
172 082 331,90k-100k
586 130 445,70k-80k
206 647 752,30k-40k
776 106 825,70k-80k
418 370 169,Over 100k
186 154 464,Over 100k
542 832 035,20k-30k
031 228 877,70k-80k
244 730 685,10k-20k
654 788 264,20k-30k
726 710 262,70k-80k
837 622 075,10k-20k
083 564 229,10k-20k
673 085 411,90k-100k
145 641 700,70k-80k
062 775 820,Under 5k
033 552 886,Over 100k
037 231 545,80k-90k
461 104 531,10k-20k
706 446 259,Under 5k
437 786 056,40k-50k
744 016 239,10k-20k
042 748 137,Under 5k
130 137 722,Over 100k
532 640 851,Under 5k
628 118 069,5k-10k
485 586 606,30k-40k
276 586 088,5k-10k
105 643 886,Over 100k
814 853 164,Over 100k
771 422 607,70k-80k
447 317 264,40k-50k
177 231 644,20k-30k
082 762 865,60k-70k
876 201 385,60k-70k
432 577 047,30k-40k
654 887 066,Under 5k
482 035 532,Under 5k
614 816 809,10k-20k
486 054 117,5k-10k
602 445 777,Over 100k
322 768 052,80k-90k
534 174 305,40k-50k
017 266 875,70k-80k
037 726 445,Under 5k
284 607 850,60k-70k
708 552 237,30k-40k
586 425 027,Over 100k
532 086 121,50k-60k
860 152 651,10k-20k
628 856 205,Under 5k
774 681 134,60k-70k
206 548 372,50k-60k
768 547 200,Under 5k
352 258 602,Under 5k
377 401 435,60k-70k
406 534 586,30k-40k
662 817 022,60k-70k
471 306 746,5k-10k
407 661 172,5k-10k
540 822 160,30k-40k
142 277 060,80k-90k
735 214 264,Under 5k
804 835 239,60k-70k
655 830 446,50k-60k
106 477 417,60k-70k
678 228 354,60k-70k
052 762 747,50k-60k
514 803 345,60k-70k
467 554 234,10k-20k
814 066 551,90k-100k
533 024 451,Over 100k
253 458 624,5k-10k
743 722 654,40k-50k
517 045 837,Under 5k
244 650 131,10k-20k
076 841 162,40k-50k
077 213 866,70k-80k
613 780 188,50k-60k
068 167 485,Under 5k
832 718 068,Under 5k
854 708 260,60k-70k
542 066 485,Under 5k
722 354 305,30k-40k
358 847 010,40k-50k
685 210 817,Over 100k
173 280 231,Under 5k
473 465 284,30k-40k
641 228 564,5k-10k
334 150 752,40k-50k
441 608 239,20k-30k
231 054 768,10k-20k
340 543 586,Over 100k
683 210 272,Under 5k
023 854 656,40k-50k
240 347 757,10k-20k
760 381 178,20k-30k
334 420 775,Under 5k
602 674 525,50k-60k
302 582 770,80k-90k
447 625 500,60k-70k
455 086 611,10k-20k
457 433 274,5k-10k
602 832 552,10k-20k
067 183 178,Under 5k
022 583 587,10k-20k
457 431 674,70k-80k
255 674 608,40k-50k
704 724 160,10k-20k
340 317 486,60k-70k
855 208 237,Under 5k
668 770 415,Over 100k
144 701 760,Under 5k
388 723 025,10k-20k
534 816 046,10k-20k
041 773 326,20k-30k
711 650 838,Over 100k
884 620 659,Over 100k
322 713 041,10k-20k
310 258 140,10k-20k
672 614 724,70k-80k
417 604 139,60k-70k
227 605 870,Under 5k
583 183 124,80k-90k
285 533 824,Over 100k
104 351 341,Over 100k
827 507 310,Under 5k
617 612 809,20k-30k
280 643 875,Under 5k
185 023 827,Under 5k
466 158 045,Over 100k
801 851 460,Under 5k
470 674 656,40k-50k
205 473 358,Under 5k
770 586 220,10k-20k
753 207 836,Under 5k
384 165 072,50k-60k
274 603 851,50k-60k
244 503 389,50k-60k
055 681 738,20k-30k
134 806 249,Under 5k
721 183 374,50k-60k
442 568 507,10k-20k
015 274 335,60k-70k
477 425 334,70k-80k
740 722 335,Under 5k
886 022 359,30k-40k
511 832 040,50k-60k
741 660 476,Under 5k
180 386 518,40k-50k
416 455 301,90k-100k
683 740 252,20k-30k
458 773 207,20k-30k
442 305 561,60k-70k
403 583 586,90k-100k
430 725 887,Under 5k
533 104 758,5k-10k
523 374 205,Over 100k
374 324 051,10k-20k
172 886 400,10k-20k
776 412 264,70k-80k
053 827 838,Under 5k
471 180 380,20k-30k
581 681 038,30k-40k
670 432 756,Over 100k
738 112 564,10k-20k
356 728 444,Under 5k
018 552 760,5k-10k
304 723 851,50k-60k
881 206 619,30k-40k
165 473 224,Under 5k
316 088 129,Under 5k
867 350 456,Under 5k
053 182 531,10k-20k
511 448 664,5k-10k
874 503 287,Over 100k
177 201 332,Under 5k
446 576 506,60k-70k
183 352 806,40k-50k
281 387 068,Over 100k
665 880 415,30k-40k
128 351 087,40k-50k
604 716 886,20k-30k
460 327 745,10k-20k
652 456 401,Under 5k
483 064 556,Over 100k
623 150 885,70k-80k
733 087 258,80k-90k
568 820 120,Under 5k
358 058 238,30k-40k
671 672 806,70k-80k
610 846 552,10k-20k
037 137 452,30k-40k
533 188 405,40k-50k
617 437 124,30k-40k
640 826 129,50k-60k
280 764 457,90k-100k
035 582 386,90k-100k
431 734 086,Under 5k
533 845 046,60k-70k
147 320 378,40k-50k
762 264 109,10k-20k
566 044 251,70k-80k
186 144 507,70k-80k
554 670 232,80k-90k
628 528 077,60k-70k
482 350 857,Over 100k
480 553 817,50k-60k
078 148 665,5k-10k
803 377 258,30k-40k
331 850 446,Over 100k
318 205 770,Under 5k
306 548 512,Over 100k
617 745 807,5k-10k
467 024 535,70k-80k
681 450 227,Over 100k
182 647 032,90k-100k
650 728 462,5k-10k
520 461 187,70k-80k
583 214 036,70k-80k
054 673 512,Over 100k
823 118 070,Under 5k
538 622 184,80k-90k
467 325 502,Under 5k
126 430 271,20k-30k
865 805 410,40k-50k
072 843 162,80k-90k
103 143 541,60k-70k
226 677 102,10k-20k
411 338 072,20k-30k
478 105 380,20k-30k
730 251 345,30k-40k
520 318 312,80k-90k
082 287 657,Under 5k
480 524 560,20k-30k
833 045 511,30k-40k
021 467 311,10k-20k
564 801 140,60k-70k
220 374 169,5k-10k
507 281 657,90k-100k
354 820 649,80k-90k
052 233 889,10k-20k
065 328 148,90k-100k
173 162 041,40k-50k
038 741 351,30k-40k
206 452 351,Over 100k
137 104 469,10k-20k
305 528 622,Over 100k
864 077 136,30k-40k
605 588 326,Under 5k
776 520 462,50k-60k
813 072 139,Over 100k
381 261 049,5k-10k
180 152 662,30k-40k
205 882 137,5k-10k
471 860 346,10k-20k
680 146 552,60k-70k
802 317 487,10k-20k
652 082 587,Under 5k
741 327 464,10k-20k
188 730 618,10k-20k
886 216 506,5k-10k
510 475 668,10k-20k
527 614 010,50k-60k
064 187 685,40k-50k
357 041 540,20k-30k
461 854 614,20k-30k
543 522 601,30k-40k
382 054 435,40k-50k
562 308 148,Under 5k
376 012 886,Under 5k
620 114 371,40k-50k
056 628 548,Over 100k
430 788 356,Over 100k
877 325 308,20k-30k
205 886 120,10k-20k
284 307 352,80k-90k
430 837 146,Over 100k
683 544 209,10k-20k
234 688 174,10k-20k
114 430 689,20k-30k
773 165 808,Over 100k
081 164 527,10k-20k
104 734 280,5k-10k
065 162 752,Over 100k
806 558 466,Under 5k
746 210 277,10k-20k
073 174 658,Over 100k
352 382 501,30k-40k
684 425 564,50k-60k
356 172 049,10k-20k
754 653 012,Over 100k
258 748 060,50k-60k
725 165 807,10k-20k
531 226 884,20k-30k
768 703 225,50k-60k
386 117 022,20k-30k
305 165 748,20k-30k
650 286 511,Under 5k
681 744 264,Under 5k
135 208 817,Under 5k
371 304 411,90k-100k
067 544 619,Over 100k
880 625 439,30k-40k
721 164 374,60k-70k
552 266 082,50k-60k
173 862 814,80k-90k
118 703 487,Under 5k
134 834 019,50k-60k
641 172 309,10k-20k
042 238 659,50k-60k
537 022 865,Under 5k
185 682 010,30k-40k
725 025 340,Over 100k
501 468 268,Over 100k
116 844 309,Over 100k
386 052 252,Under 5k
674 880 117,60k-70k
537 114 464,5k-10k
315 580 738,80k-90k
457 153 864,40k-50k
267 712 834,90k-100k
267 382 505,50k-60k
286 287 107,30k-40k
083 213 512,30k-40k
138 822 374,20k-30k
062 567 441,40k-50k
720 324 375,Over 100k
254 450 687,Under 5k
543 302 251,5k-10k
822 860 169,30k-40k
283 567 402,20k-30k
022 334 585,Over 100k
143 351 484,40k-50k
260 768 452,30k-40k
473 885 010,90k-100k
346 541 709,Under 5k
476 416 706,Over 100k
821 137 700,Under 5k
265 448 134,5k-10k
703 264 556,Under 5k
517 683 025,50k-60k
546 501 321,10k-20k
380 224 535,40k-50k
877 011 668,40k-50k
870 326 188,60k-70k
273 374 124,Over 100k
711 344 309,50k-60k
135 608 818,Under 5k
167 182 500,60k-70k
826 170 565,50k-60k
308 328 558,20k-30k
278 846 100,10k-20k
874 866 106,20k-30k
381 107 622,30k-40k
350 223 871,50k-60k
172 066 888,80k-90k
015 618 820,10k-20k
771 420 437,5k-10k
132 270 877,5k-10k
723 711 644,Over 100k
726 031 859,Over 100k
088 732 136,30k-40k
586 422 107,60k-70k
450 773 247,5k-10k
825 331 101,20k-30k
347 207 110,5k-10k
640 218 319,20k-30k
865 802 136,10k-20k
731 451 308,20k-30k
627 185 309,60k-70k
231 047 762,Under 5k
627 531 049,5k-10k
674 475 314,30k-40k
413 417 684,Under 5k
016 544 587,Over 100k
160 861 548,90k-100k
746 611 078,80k-90k
377 304 225,10k-20k
615 504 461,60k-70k
126 827 047,50k-60k
033 258 252,Over 100k
665 045 241,60k-70k
733 780 456,50k-60k
352 048 839,60k-70k
885 660 456,20k-30k
043 528 470,80k-90k
041 337 411,10k-20k
561 274 606,Over 100k
873 375 018,Under 5k
672 085 461,20k-30k
520 831 652,10k-20k
645 270 356,10k-20k
547 035 238,20k-30k
107 744 237,10k-20k
233 550 722,50k-60k
166 852 806,20k-30k
033 144 551,50k-60k
023 768 112,90k-100k
682 085 378,Under 5k
661 427 708,40k-50k
657 741 344,10k-20k
306 551 482,Over 100k
231 054 321,60k-70k
816 706 485,90k-100k
684 037 146,Under 5k
172 374 308,40k-50k
801 348 269,80k-90k
884 155 664,30k-40k
384 317 046,40k-50k
052 764 487,60k-70k
062 375 829,Over 100k
852 337 401,Under 5k
022 586 531,30k-40k
827 665 209,5k-10k
752 740 647,80k-90k
071 824 437,50k-60k
730 422 169,Over 100k
765 160 445,20k-30k
381 203 876,Under 5k
701 387 326,30k-40k
201 448 677,5k-10k
886 055 268,Under 5k
881 023 568,60k-70k
346 822 174,80k-90k
864 570 270,10k-20k
611 834 508,Under 5k
813 770 138,5k-10k
664 770 815,60k-70k
516 274 164,60k-70k
382 352 102,20k-30k
123 774 010,Over 100k
235 804 358,10k-20k
835 608 118,Over 100k
145 671 038,60k-70k
510 266 745,5k-10k
415 503 382,90k-100k
185 426 038,Over 100k
542 835 608,5k-10k
837 502 277,Over 100k
623 881 174,60k-70k
418 305 777,40k-50k
321 774 234,40k-50k
123 071 870,Under 5k
168 052 280,30k-40k
280 386 475,Under 5k
280 237 140,Under 5k
610 618 472,5k-10k
071 376 412,20k-30k
514 460 757,20k-30k
526 830 856,20k-30k
528 331 184,20k-30k
884 506 619,5k-10k
650 238 512,40k-50k
041 326 521,Over 100k
833 201 759,5k-10k
758 231 534,Under 5k
345 072 110,50k-60k
035 445 766,40k-50k
504 134 685,40k-50k
803 358 118,5k-10k
340 852 110,10k-20k
068 271 550,10k-20k
017 785 437,10k-20k
731 430 476,50k-60k
182 664 524,Over 100k
318 305 778,60k-70k
564 028 132,40k-50k
720 135 839,60k-70k
241 670 538,20k-30k
561 143 702,Under 5k
602 786 758,Over 100k
817 552 300,50k-60k
408 827 335,70k-80k
880 153 127,5k-10k
528 103 187,40k-50k
028 813 376,40k-50k
413 067 182,30k-40k
662 745 041,20k-30k
284 580 339,Under 5k
410 377 857,Under 5k
164 854 200,30k-40k
277 612 602,90k-100k
278 312 061,40k-50k
540 816 410,5k-10k
837 022 557,20k-30k
516 506 441,5k-10k
510 344 187,40k-50k
160 861 878,Over 100k
552 376 048,20k-30k
801 166 471,Under 5k
380 352 245,50k-60k
715 580 437,40k-50k
476 885 017,10k-20k
718 317 308,Over 100k
402 837 132,Under 5k
658 741 707,5k-10k
047 351 465,50k-60k
874 620 750,Over 100k
018 577 627,40k-50k
732 785 407,10k-20k
566 571 808,20k-30k
647 256 015,Under 5k
618 230 189,20k-30k
554 071 662,40k-50k
273 043 851,Under 5k
644 605 511,Under 5k
385 541 032,90k-100k
661 054 221,60k-70k
550 388 466,Over 100k
534 470 315,Under 5k
356 182 709,Over 100k
870 266 715,5k-10k
514 883 065,10k-20k
146 677 018,40k-50k
076 534 221,20k-30k
870 623 188,70k-80k
531 840 346,80k-90k
083 283 515,50k-60k
316 204 551,10k-20k
508 831 120,10k-20k
078 541 331,5k-10k
280 744 160,30k-40k
334 011 889,10k-20k
176 446 706,10k-20k
228 538 674,Over 100k
468 725 601,80k-90k
718 552 334,Under 5k
831 052 717,30k-40k
667 714 224,Under 5k
018 552 380,70k-80k
103 462 719,20k-30k
704 556 612,50k-60k
180 786 238,10k-20k
226 817 864,90k-100k
138 720 388,10k-20k
332 458 454,5k-10k
832 038 459,5k-10k
128 301 587,50k-60k
044 117 737,Over 100k
810 867 127,5k-10k
247 667 108,5k-10k
411 473 507,Over 100k
285 044 665,70k-80k
470 625 831,10k-20k
658 071 329,Under 5k
445 603 715,40k-50k
671 840 346,20k-30k
088 526 520,90k-100k
804 135 739,Under 5k
318 772 050,Over 100k
741 266 274,50k-60k
765 043 112,Over 100k
143 062 289,40k-50k
337 054 258,20k-30k
385 465 208,10k-20k
370 523 748,Over 100k
502 334 121,Under 5k
182 267 864,Under 5k
081 623 522,Over 100k
621 776 202,Under 5k
278 610 621,Over 100k
334 180 759,70k-80k
410 377 865,40k-50k
267 465 474,40k-50k
082 217 837,Over 100k
586 145 302,50k-60k
125 326 041,10k-20k
832 816 409,60k-70k
021 334 271,Over 100k
207 746 645,10k-20k
542 530 738,20k-30k
038 148 375,80k-90k
017 687 435,40k-50k
803 112 689,5k-10k
062 783 758,20k-30k
880 355 417,20k-30k
465 503 282,30k-40k
370 581 480,60k-70k
827 667 015,60k-70k
014 664 585,60k-70k
055 286 686,Over 100k
502 672 132,50k-60k
473 324 051,10k-20k
864 055 280,40k-50k
315 310 821,10k-20k
821 728 607,Over 100k
254 068 372,60k-70k
435 410 261,60k-70k
472 805 662,Under 5k
326 705 886,Under 5k
330 422 171,50k-60k
538 610 288,20k-30k
584 583 066,Over 100k
185 640 232,Under 5k
386 140 149,10k-20k
386 022 149,10k-20k
033 218 876,60k-70k
610 882 169,80k-90k
266 288 109,30k-40k
243 075 439,30k-40k
770 623 122,30k-40k
082 355 348,20k-30k
511 088 668,90k-100k
276 570 348,10k-20k
680 182 375,40k-50k
485 331 102,50k-60k
730 155 462,5k-10k
705 422 335,10k-20k
617 412 564,5k-10k
268 307 725,20k-30k
068 167 451,10k-20k
170 176 440,30k-40k
742 047 657,Under 5k
762 710 440,60k-70k
106 728 348,20k-30k
331 077 446,60k-70k
334 718 046,50k-60k
480 386 176,20k-30k
327 320 545,Over 100k
518 560 727,10k-20k
147 053 466,40k-50k
047 223 177,10k-20k
147 347 017,60k-70k
447 150 160,30k-40k
703 317 826,Under 5k
138 852 306,5k-10k
307 385 476,Under 5k
382 712 800,40k-50k
142 233 774,Under 5k
480 533 512,10k-20k
466 710 811,Over 100k
706 685 419,50k-60k
725 506 612,50k-60k
738 152 164,Under 5k
274 075 662,30k-40k
740 641 675,30k-40k
078 261 187,10k-20k
534 885 264,40k-50k
173 088 436,Under 5k
206 435 729,Under 5k
041 166 471,10k-20k
165 460 411,Under 5k
618 075 469,50k-60k
725 461 107,Under 5k
225 338 144,30k-40k
168 860 476,50k-60k
046 725 321,50k-60k
501 331 888,Under 5k
730 112 877,30k-40k
166 852 202,Under 5k
772 566 402,Over 100k
673 071 825,40k-50k
514 506 831,Under 5k
821 103 561,70k-80k
758 023 568,40k-50k
145 023 487,5k-10k
301 728 648,90k-100k
061 827 622,Over 100k
550 861 827,20k-30k
127 660 819,Under 5k
104 176 870,40k-50k
106 224 777,5k-10k
401 426 689,50k-60k
471 833 012,40k-50k
108 833 229,50k-60k
144 356 201,Over 100k
221 077 860,20k-30k
126 407 261,20k-30k
045 271 160,50k-60k
311 467 724,60k-70k
827 537 606,Under 5k
123 708 810,80k-90k
761 382 506,10k-20k
680 235 249,10k-20k
760 714 410,50k-60k
710 465 469,Under 5k
021 681 739,30k-40k
015 418 627,10k-20k
417 786 605,5k-10k
627 130 875,60k-70k
446 150 765,90k-100k
273 218 644,40k-50k
706 135 472,30k-40k
752 356 402,50k-60k
437 451 065,90k-100k
246 045 371,30k-40k
162 388 524,5k-10k
833 527 484,60k-70k
620 176 552,Over 100k
247 356 454,40k-50k
388 051 450,Over 100k
250 443 587,Over 100k
876 032 756,5k-10k
762 312 502,20k-30k
283 743 854,Over 100k
774 460 117,50k-60k
550 288 336,20k-30k
754 407 336,40k-50k
345 522 700,10k-20k
665 140 141,30k-40k
802 376 525,10k-20k
065 371 858,90k-100k
741 051 320,Over 100k
162 072 540,50k-60k
206 455 388,20k-30k
433 407 251,Over 100k
507 185 460,40k-50k
708 561 527,Under 5k
501 472 336,5k-10k
021 623 889,70k-80k
042 617 431,40k-50k
873 840 136,Over 100k
718 603 129,30k-40k
553 401 480,Under 5k
186 702 817,Over 100k
862 312 774,10k-20k
562 013 888,30k-40k
544 328 354,70k-80k
083 583 229,40k-50k
750 664 278,50k-60k
752 086 629,50k-60k
880 537 220,60k-70k
762 043 552,50k-60k
206 432 551,60k-70k
885 660 225,10k-20k
268 377 454,5k-10k
837 227 057,Under 5k
470 881 137,40k-50k
740 762 117,Over 100k
385 164 405,Over 100k
356 204 586,40k-50k
057 647 612,30k-40k
314 564 501,30k-40k
731 702 262,Under 5k
754 781 334,20k-30k
