Police_SIN,Event_Code
176 102 341,54270
205 544 760,54271
378 502 611,54272
285 085 627,54273
561 802 646,54274
766 025 548,54275
386 107 148,54276
608 147 385,54277
174 460 717,54278
052 854 437,54279
611 830 548,54280
643 140 759,54281
460 385 511,54282
710 582 669,54283
234 610 582,54284
825 106 750,54285
701 443 277,54286
134 706 886,54287
485 166 805,54288
608 627 121,54289
442 813 564,54290
146 830 229,54291
485 166 805,54292
227 537 644,54293
172 283 087,54294
816 677 454,54295
850 668 419,54296
546 612 201,54297
405 173 345,54298
135 426 401,54299
661 450 726,54300
665 170 445,54301
178 823 068,54302
261 370 548,54303
611 830 548,54304
318 310 471,54305
183 187 038,54306
752 447 300,54307
876 211 061,54308
627 185 309,54309
127 307 817,54310
108 137 688,54311
104 177 837,54312
884 560 376,54313
354 701 740,54314
325 568 814,54315
461 103 749,54316
850 228 537,54317
652 740 887,54318
620 714 261,54319
554 068 247,54320
821 708 237,54321
815 235 080,54322
823 801 550,54323
655 844 017,54324
021 687 231,54325
460 423 551,54326
506 582 287,54327
821 728 334,54328
537 206 245,54329
260 552 682,54330
823 703 715,54331
344 523 501,54332
725 106 850,54333
204 813 372,54334
462 075 870,54335
741 256 614,54336
726 420 169,54337
614 088 359,54338
274 310 861,54339
561 140 740,54340
347 027 658,54341
108 677 238,54342
026 776 252,54343
645 270 257,54344
547 605 626,54345
567 320 858,54346
172 672 602,54347
511 082 737,54348
318 553 088,54349
485 680 615,54350
513 348 805,54351
742 266 109,54352
677 526 808,54353
584 310 312,54354
346 541 709,54355
015 466 451,54356
240 672 535,54357
052 688 520,54358
553 382 284,54359
221 476 070,54360
172 283 087,54361
480 523 562,54362
372 388 124,54363
756 206 876,54364
702 234 659,54365
315 470 120,54366
026 627 745,54367
127 726 602,54368
711 407 627,54369
543 143 705,54370
850 228 537,54371
105 148 340,54372
557 432 200,54373
227 013 562,54374
804 773 356,54375
062 854 625,54376
306 225 889,54377
356 228 874,54378
306 225 889,54379
102 677 648,54380
416 780 161,54381
644 855 314,54382
284 785 060,54383
165 420 738,54384
771 461 068,54385
410 885 677,54386
386 207 815,54387
584 583 066,54388
620 476 119,54389
261 250 732,54390
304 477 136,54391
871 230 736,54392
766 581 524,54393
756 206 876,54394
325 065 241,54395
078 623 725,54396
560 322 745,54397
774 306 146,54398
028 533 776,54399
174 460 717,54400
347 761 124,54401
018 716 738,54402
865 561 401,54403
655 182 061,54404
540 273 265,54405
386 782 254,54406
355 861 402,54407
615 804 325,54408
357 452 200,54409
052 788 338,54410
502 476 625,54411
682 416 029,54412
073 574 410,54413
208 665 778,54414
325 183 705,54415
402 613 889,54416
228 537 734,54417
056 158 348,54418
482 430 675,54419
510 583 768,54420
144 307 717,54421
453 370 249,54422
186 086 229,54423
710 645 540,54424
546 628 108,54425
804 766 251,54426
745 260 257,54427
176 270 817,54428
071 681 621,54429
804 138 139,54430
035 425 768,54431
458 867 066,54432
485 166 805,54433
473 310 282,54434
327 114 534,54435
607 687 258,54436
068 741 131,54437
742 266 109,54438
723 410 676,54439
120 677 836,54440
483 465 076,54441
327 410 536,54442
021 856 612,54443
531 841 047,54444
564 068 245,54445
877 033 415,54446
850 668 419,54447
711 350 447,54448
745 012 260,54449
327 410 536,54450
134 851 344,54451
074 476 250,54452
028 718 237,54453
557 204 260,54454
458 701 380,54455
670 188 465,54456
855 266 706,54457
470 435 280,54458
720 423 177,54459
244 618 039,54460
883 251 100,54461
877 033 415,54462
467 720 835,54463
315 470 120,54464
113 807 820,54465
110 733 482,54466
547 301 168,54467
021 668 249,54468
672 670 445,54469
138 827 464,54470
723 410 676,54471
802 846 550,54472
268 203 189,54473
207 237 140,54474
811 340 587,54475
321 720 732,54476
455 881 334,54477
117 743 302,54478
620 156 851,54479
833 720 451,54480
877 601 435,54481
127 307 817,54482
460 564 586,54483
665 170 445,54484
654 688 019,54485
830 145 777,54486
354 058 810,54487
243 862 505,54488
018 255 737,54489
261 370 548,54490
037 527 868,54491
347 761 124,54492
401 674 536,54493
883 201 659,54494
226 455 061,54495
744 530 270,54496
386 107 148,54497
372 805 440,54498
564 160 182,54499
754 681 674,54500
164 401 739,54501
765 011 648,54502
165 420 738,54503
018 277 665,54504
833 711 088,54505
406 586 776,54506
302 745 831,54507
102 748 837,54508
357 452 200,54509
466 108 172,54510
447 537 036,54511
028 718 237,54512
243 503 588,54513
430 856 252,54514
860 158 138,54515
665 570 248,54516
306 782 111,54517
640 235 511,54518
581 306 248,54519
064 168 149,54520
726 185 077,54521
103 452 280,54522
305 844 250,54523
735 035 826,54524
261 468 029,54525
114 350 747,54526
568 118 400,54527
065 865 446,54528
670 188 465,54529
837 730 118,54530
253 377 444,54531
386 582 209,54532
701 624 439,54533
061 341 871,54534
856 238 019,54535
735 225 344,54536
745 260 257,54537
014 583 371,54538
233 772 052,54539
178 208 617,54540
253 377 444,54541
610 735 482,54542
326 718 012,54543
058 322 587,54544
356 228 874,54545
861 253 201,54546
603 144 189,54547
120 677 836,54548
865 561 401,54549
564 068 245,54550
016 588 527,54551
702 417 627,54552
122 056 831,54553
620 476 119,54554
302 745 831,54555
647 112 309,54556
177 043 817,54557
238 740 187,54558
062 854 625,54559
430 856 252,54560
203 447 131,54561
386 110 829,54562
406 411 587,54563
182 744 334,54564
685 044 356,54565
304 724 685,54566
140 227 380,54567
233 780 485,54568
374 381 705,54569
354 153 041,54570
431 156 702,54571
084 461 177,54572
135 428 068,54573
721 086 619,54574
103 354 718,54575
532 580 727,54576
754 704 260,54577
442 056 131,54578
081 254 310,54579
678 130 725,54580
710 532 870,54581
266 017 888,54582
741 347 207,54583
854 726 700,54584
107 146 649,54585
144 307 717,54586
167 743 202,54587
325 183 705,54588
173 472 606,54589
537 106 825,54590
233 772 052,54591
677 526 808,54592
645 811 308,54593
276 608 445,54594
620 526 871,54595
076 231 885,54596
725 301 352,54597
617 456 058,54598
310 372 875,54599
704 733 146,54600
176 641 702,54601
306 225 889,54602
227 013 562,54603
458 701 380,54604
450 158 860,54605
621 450 717,54606
208 853 325,54607
221 476 070,54608
310 372 552,54609
401 866 512,54610
240 738 625,54611
441 703 386,54612
611 830 548,54613
465 461 101,54614
332 217 884,54615
410 885 677,54616
605 688 118,54617
553 382 284,54618
355 460 288,54619
356 044 271,54620
108 137 688,54621
021 856 612,54622
533 425 484,54623
688 045 376,54624
306 224 551,54625
735 225 344,54626
567 320 858,54627
744 530 270,54628
805 813 326,54629
084 651 140,54630
431 156 702,54631
523 311 744,54632
320 328 172,54633
867 311 029,54634
865 561 708,54635
460 564 586,54636
726 725 344,54637
711 082 669,54638
722 567 864,54639
227 413 309,54640
532 580 727,54641
486 085 376,54642
073 843 245,54643
874 170 335,54644
023 158 835,54645
710 645 540,54646
228 330 189,54647
816 047 757,54648
377 025 820,54649
337 154 454,54650
042 258 137,54651
682 416 029,54652
357 452 200,54653
462 075 870,54654
172 283 087,54655
471 803 346,54656
228 076 550,54657
021 668 249,54658
134 851 344,54659
621 450 717,54660
876 211 061,54661
883 201 659,54662
315 470 120,54663
037 451 457,54664
725 301 352,54665
281 047 837,54666
532 044 385,54667
354 153 041,54668
586 104 457,54669
438 650 715,54670
853 061 521,54671
603 144 189,54672
758 226 039,54673
602 812 877,54674
580 543 817,54675
378 843 056,54676
507 681 625,54677
374 820 835,54678
386 582 209,54679
018 866 558,54680
866 822 554,54681
823 710 710,54682
607 744 315,54683
670 682 111,54684
655 641 744,54685
165 402 231,54686
532 044 385,54687
760 325 548,54688
254 786 031,54689
542 276 100,54690
240 672 535,54691
735 225 344,54692
754 704 260,54693
267 264 554,54694
165 372 814,54695
465 088 235,54696
356 228 874,54697
688 625 474,54698
205 544 760,54699
562 573 808,54700
867 311 029,54701
120 671 839,54702
022 687 131,54703
756 041 349,54704
357 044 619,54705
037 451 457,54706
580 465 227,54707
088 253 265,54708
802 573 568,54709
644 051 765,54710
711 350 447,54711
183 167 444,54712
374 381 705,54713
871 170 338,54714
177 104 460,54715
401 866 512,54716
522 865 047,54717
768 701 138,54718
711 350 447,54719
107 146 649,54720
871 170 338,54721
460 385 511,54722
826 028 375,54723
256 680 729,54724
178 220 760,54725
086 781 457,54726
035 425 768,54727
278 668 108,54728
540 273 265,54729
127 726 602,54730
352 770 440,54731
065 411 720,54732
117 743 302,54733
688 530 229,54734
268 348 109,54735
377 312 814,54736
314 850 645,54737
584 461 164,54738
510 583 768,54739
664 801 859,54740
802 255 687,54741
745 012 260,54742
415 304 161,54743
076 231 885,54744
682 416 029,54745
178 208 617,54746
172 602 740,54747
342 270 139,54748
408 167 385,54749
533 425 484,54750
243 503 588,54751
054 337 712,54752
227 410 537,54753
483 501 672,54754
673 045 746,54755
221 403 371,54756
038 748 166,54757
645 231 085,54758
320 853 245,54759
172 283 087,54760
815 806 625,54761
260 274 139,54762
580 543 817,54763
865 345 086,54764
885 605 220,54765
861 253 201,54766
804 766 251,54767
560 322 745,54768
015 466 451,54769
861 058 436,54770
865 345 086,54771
486 617 814,54772
228 076 550,54773
317 455 608,54774
821 058 260,54775
513 348 805,54776
625 118 864,54777
416 556 884,54778
315 844 100,54779
480 523 562,54780
701 624 439,54781
016 588 527,54782
358 301 521,54783
317 543 049,54784
410 538 649,54785
065 468 415,54786
033 817 412,54787
703 544 270,54788
128 771 664,54789
013 865 472,54790
741 703 326,54791
665 588 224,54792
301 762 746,54793
703 544 270,54794
338 150 725,54795
315 508 820,54796
083 561 472,54797
518 832 035,54798
823 725 080,54799
406 586 776,54800
770 185 338,54801
453 883 274,54802
115 372 302,54803
873 172 035,54804
347 027 658,54805
037 682 259,54806
341 862 274,54807
627 104 565,54808
520 683 111,54809
880 135 439,54810
554 026 732,54811
280 546 649,54812
042 233 551,54813
053 723 748,54814
532 044 385,54815
374 381 705,54816
302 355 482,54817
605 228 857,54818
301 762 746,54819
533 425 484,54820
430 527 747,54821
223 417 031,54822
620 714 261,54823
703 544 270,54824
558 620 621,54825
270 316 888,54826
208 853 325,54827
754 624 609,54828
226 604 189,54829
745 260 257,54830
344 503 586,54831
283 217 834,54832
037 426 475,54833
337 025 472,54834
246 556 088,54835
204 813 372,54836
284 785 060,54837
458 731 601,54838
381 152 602,54839
165 180 738,54840
233 210 749,54841
014 583 371,54842
380 327 122,54843
547 260 117,54844
644 051 765,54845
701 144 537,54846
377 082 235,54847
504 176 140,54848
465 420 131,54849
418 860 177,54850
304 724 685,54851
774 134 100,54852
554 068 247,54853
140 172 669,54854
347 012 239,54855
584 583 066,54856
176 270 817,54857
541 660 288,54858
827 166 505,54859
372 388 124,54860
405 825 837,54861
130 652 746,54862
170 341 341,54863
046 146 759,54864
883 201 659,54865
867 311 029,54866
037 451 457,54867
866 071 129,54868
166 701 441,54869
178 220 760,54870
270 316 888,54871
447 537 036,54872
357 382 019,54873
327 410 536,54874
165 372 814,54875
523 104 180,54876
271 670 432,54877
441 058 310,54878
735 225 344,54879
441 058 310,54880
586 620 148,54881
744 530 270,54882
277 083 457,54883
718 330 129,54884
107 782 260,54885
134 470 566,54886
233 772 052,54887
688 726 405,54888
386 107 148,54889
810 213 587,54890
374 824 134,54891
416 556 884,54892
527 166 805,54893
160 422 770,54894
084 461 177,54895
684 405 269,54896
306 225 889,54897
482 430 675,54898
518 332 101,54899
284 013 877,54900
620 586 289,54901
654 688 019,54902
416 416 501,54903
178 340 766,54904
270 316 888,54905
382 317 048,54906
140 866 278,54907
165 824 624,54908
341 860 518,54909
285 085 627,54910
317 317 444,54911
073 843 245,54912
584 461 164,54913
170 341 341,54914
547 065 268,54915
341 862 274,54916
114 766 041,54917
205 544 760,54918
853 701 431,54919
533 425 484,54920
835 506 411,54921
381 152 602,54922
053 274 239,54923
823 801 550,54924
164 401 739,54925
165 402 231,54926
078 623 725,54927
325 061 141,54928
261 287 080,54929
537 016 248,54930
405 473 356,54931
850 228 537,54932
823 807 656,54933
815 235 080,54934
877 601 435,54935
311 250 880,54936
625 118 864,54937
456 834 506,54938
304 714 611,54939
026 711 341,54940
507 681 625,54941
722 554 037,54942
826 605 776,54943
320 417 611,54944
678 130 725,54945
511 204 661,54946
873 375 406,54947
318 553 088,54948
072 544 661,54949
316 554 401,54950
642 208 557,54951
132 408 378,54952
053 723 748,54953
183 187 038,54954
178 220 760,54955
028 776 656,54956
227 335 502,54957
311 250 880,54958
114 076 532,54959
542 276 100,54960
625 118 864,54961
640 211 769,54962
382 744 134,54963
065 468 415,54964
461 103 749,54965
233 772 052,54966
265 840 835,54967
642 208 557,54968
344 523 501,54969
381 152 602,54970
347 701 450,54971
321 720 732,54972
554 026 732,54973
623 105 541,54974
823 860 119,54975
023 461 759,54976
742 266 109,54977
468 067 111,54978
130 834 526,54979
884 603 515,54980
835 506 411,54981
355 460 288,54982
071 644 710,54983
041 732 736,54984
301 472 239,54985
354 423 709,54986
304 714 611,54987
043 228 535,54988
310 372 875,54989
061 341 871,54990
833 711 088,54991
550 176 440,54992
107 647 836,54993
452 356 702,54994
177 104 460,54995
147 731 624,54996
052 788 338,54997
321 374 076,54998
321 374 076,54999
534 670 245,55000
135 428 068,55001
511 288 607,55002
850 228 537,55003
706 544 566,55004
221 460 587,55005
722 056 835,55006
522 865 047,55007
405 473 356,55008
465 088 235,55009
053 377 826,55010
722 567 864,55011
745 012 260,55012
084 461 177,55013
652 740 887,55014
607 527 868,55015
356 228 874,55016
758 251 037,55017
701 782 336,55018
756 041 349,55019
288 507 668,55020
177 446 234,55021
334 805 272,55022
810 746 750,55023
607 687 258,55024
820 825 669,55025
201 862 547,55026
546 205 261,55027
178 208 617,55028
543 143 705,55029
701 782 336,55030
278 543 707,55031
558 620 621,55032
644 855 314,55033
802 573 568,55034
204 813 372,55035
221 460 587,55036
288 506 470,55037
201 266 749,55038
756 744 314,55039
033 722 182,55040
038 146 551,55041
117 732 032,55042
816 250 161,55043
415 430 750,55044
547 065 268,55045
832 730 758,55046
055 376 412,55047
802 846 550,55048
165 372 814,55049
146 830 229,55050
821 728 334,55051
401 154 661,55052
061 328 829,55053
865 345 086,55054
077 544 260,55055
882 730 120,55056
166 174 474,55057
802 573 568,55058
415 304 161,55059
665 104 121,55060
532 044 385,55061
714 660 859,55062
504 176 140,55063
614 504 561,55064
452 356 702,55065
321 720 732,55066
684 405 269,55067
883 013 419,55068
227 335 502,55069
058 253 717,55070
640 835 278,55071
037 451 457,55072
865 345 086,55073
562 573 808,55074
106 647 712,55075
477 114 037,55076
644 108 177,55077
721 086 619,55078
722 567 864,55079
115 372 302,55080
442 813 564,55081
322 854 035,55082
413 774 100,55083
734 110 869,55084
038 748 166,55085
137 627 444,55086
558 620 621,55087
315 508 820,55088
537 206 245,55089
816 250 161,55090
081 781 437,55091
534 680 186,55092
553 382 284,55093
864 108 139,55094
533 220 885,55095
052 437 738,55096
610 847 352,55097
120 671 839,55098
467 720 835,55099
406 586 776,55100
442 813 564,55101
268 543 584,55102
861 253 201,55103
670 682 111,55104
754 781 300,55105
286 280 177,55106
120 671 839,55107
138 827 464,55108
013 543 871,55109
514 675 040,55110
018 716 738,55111
605 688 118,55112
180 224 537,55113
701 741 332,55114
354 423 709,55115
526 820 162,55116
225 330 885,55117
677 031 445,55118
227 013 562,55119
754 624 609,55120
345 811 020,55121
327 410 536,55122
584 461 164,55123
128 771 664,55124
613 587 708,55125
025 431 651,55126
473 024 180,55127
377 025 820,55128
354 153 041,55129
322 455 601,55130
176 102 341,55131
488 650 110,55132
645 231 085,55133
386 582 209,55134
532 580 727,55135
180 224 537,55136
227 013 562,55137
688 726 405,55138
873 375 406,55139
684 430 556,55140
088 661 558,55141
053 274 239,55142
873 172 035,55143
378 841 050,55144
527 465 066,55145
542 265 301,55146
523 420 180,55147
183 187 038,55148
258 802 339,55149
378 843 056,55150
873 375 406,55151
316 554 401,55152
037 527 868,55153
504 885 260,55154
021 856 612,55155
674 670 856,55156
627 185 309,55157
850 668 419,55158
685 680 126,55159
176 102 341,55160
135 224 301,55161
356 228 874,55162
603 144 189,55163
032 718 868,55164
352 847 644,55165
702 417 627,55166
058 253 717,55167
315 285 031,55168
406 411 587,55169
273 385 724,55170
304 724 685,55171
318 553 088,55172
673 180 485,55173
374 824 134,55174
520 861 147,55175
442 813 564,55176
033 817 412,55177
534 071 345,55178
713 712 834,55179
504 825 860,55180
607 687 258,55181
221 460 587,55182
552 332 801,55183
201 266 749,55184
623 105 541,55185
177 104 460,55186
123 088 619,55187
227 335 502,55188
183 187 038,55189
410 885 677,55190
507 266 856,55191
523 104 180,55192
754 681 674,55193
354 423 709,55194
643 140 759,55195
821 058 260,55196
523 420 180,55197
278 668 108,55198
386 110 829,55199
406 411 587,55200
885 305 318,55201
037 426 475,55202
358 348 019,55203
670 274 257,55204
673 180 485,55205
382 744 134,55206
760 325 548,55207
201 266 749,55208
701 144 537,55209
122 056 831,55210
720 527 647,55211
183 167 444,55212
764 581 039,55213
850 228 537,55214
876 116 484,55215
115 640 880,55216
405 834 250,55217
542 265 301,55218
356 044 271,55219
304 724 685,55220
456 450 717,55221
038 748 166,55222
374 381 705,55223
088 711 460,55224
452 356 702,55225
533 425 484,55226
134 470 566,55227
081 254 310,55228
670 274 257,55229
062 854 625,55230
560 322 745,55231
058 253 717,55232
356 827 444,55233
188 031 538,55234
228 330 189,55235
561 140 740,55236
601 772 866,55237
228 076 550,55238
430 856 252,55239
374 820 835,55240
615 406 725,55241
113 807 820,55242
650 258 346,55243
510 213 382,55244
118 668 474,55245
476 430 756,55246
853 061 521,55247
026 814 566,55248
321 720 732,55249
816 047 757,55250
228 076 550,55251
771 461 027,55252
401 866 512,55253
138 827 464,55254
456 450 717,55255
120 671 839,55256
701 782 336,55257
374 381 705,55258
758 226 039,55259
725 581 060,55260
106 647 712,55261
866 022 171,55262
876 211 061,55263
677 031 445,55264
172 283 087,55265
261 860 878,55266
742 266 109,55267
176 102 341,55268
347 761 124,55269
802 253 351,55270
753 724 608,55271
356 204 776,55272
177 446 234,55273
620 476 119,55274
615 406 725,55275
861 253 201,55276
416 556 884,55277
322 854 035,55278
042 562 371,55279
176 641 702,55280
568 118 400,55281
037 451 457,55282
685 680 126,55283
177 164 407,55284
546 612 201,55285
384 504 510,55286
605 228 857,55287
320 853 245,55288
226 455 061,55289
418 860 177,55290
608 147 385,55291
046 146 759,55292
816 218 374,55293
053 377 826,55294
837 035 526,55295
442 056 131,55296
301 764 718,55297
203 547 682,55298
714 660 859,55299
821 728 334,55300
221 680 531,55301
442 835 500,55302
462 075 870,55303
643 140 759,55304
341 261 089,55305
137 627 444,55306
618 546 774,55307
325 065 241,55308
620 881 169,55309
620 156 851,55310
401 866 512,55311
172 672 602,55312
534 680 186,55313
544 103 385,55314
810 213 587,55315
260 358 858,55316
044 661 759,55317
058 337 221,55318
268 348 109,55319
522 865 047,55320
628 507 386,55321
354 701 740,55322
286 280 177,55323
458 867 066,55324
455 881 334,55325
805 673 225,55326
223 388 059,55327
052 882 537,55328
074 476 250,55329
344 503 586,55330
033 817 412,55331
473 305 712,55332
510 213 382,55333
410 885 677,55334
530 471 325,55335
804 138 139,55336
356 204 776,55337
327 114 534,55338
853 701 431,55339
504 175 332,55340
208 762 765,55341
033 817 412,55342
304 467 715,55343
546 618 224,55344
754 681 674,55345
017 532 672,55346
460 423 551,55347
665 880 415,55348
752 447 300,55349
374 824 134,55350
532 044 385,55351
182 744 334,55352
354 423 709,55353
677 526 808,55354
652 687 708,55355
380 327 122,55356
460 385 511,55357
018 255 737,55358
884 603 515,55359
172 602 740,55360
547 301 168,55361
178 220 760,55362
384 405 619,55363
628 507 386,55364
644 051 765,55365
645 231 085,55366
342 702 651,55367
617 610 878,55368
681 204 277,55369
815 866 405,55370
276 546 801,55371
520 861 147,55372
386 110 829,55373
083 561 472,55374
356 827 444,55375
640 211 769,55376
823 725 080,55377
127 307 817,55378
453 768 244,55379
146 106 588,55380
554 026 732,55381
886 740 166,55382
582 334 025,55383
021 668 249,55384
206 455 321,55385
176 102 341,55386
415 304 161,55387
458 731 601,55388
685 680 126,55389
768 567 208,55390
827 166 505,55391
306 225 889,55392
817 067 168,55393
173 472 606,55394
268 348 109,55395
352 847 644,55396
688 726 405,55397
182 744 334,55398
734 187 107,55399
045 862 117,55400
016 588 527,55401
735 225 344,55402
718 732 654,55403
144 853 264,55404
023 883 556,55405
083 711 440,55406
681 204 277,55407
416 780 161,55408
856 238 019,55409
321 173 544,55410
705 413 227,55411
401 674 536,55412
227 680 659,55413
021 856 612,55414
268 543 584,55415
354 423 709,55416
671 420 388,55417
183 167 444,55418
107 647 836,55419
170 134 621,55420
815 806 625,55421
506 582 287,55422
305 413 486,55423
022 687 651,55424
804 773 356,55425
684 430 556,55426
022 687 131,55427
337 154 454,55428
065 468 415,55429
456 788 306,55430
238 740 187,55431
182 082 560,55432
043 228 535,55433
317 543 049,55434
316 554 401,55435
176 270 817,55436
537 016 248,55437
325 308 112,55438
442 855 334,55439
867 311 029,55440
506 425 388,55441
830 145 777,55442
356 204 776,55443
233 210 749,55444
610 475 477,55445
540 623 121,55446
853 061 521,55447
654 886 076,55448
327 764 205,55449
221 680 531,55450
705 213 247,55451
084 566 249,55452
511 288 607,55453
642 210 777,55454
385 165 444,55455
345 811 020,55456
432 458 354,55457
741 347 207,55458
281 047 837,55459
564 068 245,55460
701 726 838,55461
146 830 229,55462
342 270 139,55463
204 813 372,55464
115 640 880,55465
640 835 278,55466
465 461 101,55467
088 253 265,55468
206 455 321,55469
227 710 340,55470
332 217 884,55471
325 061 141,55472
332 744 085,55473
430 856 252,55474
110 733 482,55475
853 740 736,55476
771 461 027,55477
330 845 249,55478
240 546 671,55479
305 574 626,55480
221 788 037,55481
033 782 111,55482
650 258 346,55483
253 748 800,55484
866 071 129,55485
580 465 227,55486
881 130 439,55487
482 460 565,55488
067 143 545,55489
702 417 627,55490
281 047 837,55491
450 158 860,55492
665 880 415,55493
501 348 817,55494
711 407 627,55495
722 056 835,55496
815 806 625,55497
518 832 035,55498
023 461 759,55499
265 468 108,55500
401 138 870,55501
722 554 037,55502
084 156 645,55503
455 881 334,55504
318 312 071,55505
468 067 111,55506
617 456 058,55507
723 580 619,55508
527 465 066,55509
233 772 052,55510
677 211 302,55511
876 116 484,55512
701 741 332,55513
774 134 100,55514
683 114 078,55515
720 324 375,55516
622 886 505,55517
523 311 744,55518
304 724 685,55519
127 726 602,55520
032 718 868,55521
744 617 036,55522
504 175 332,55523
273 082 750,55524
721 086 619,55525
064 355 886,55526
127 664 514,55527
864 108 139,55528
506 582 287,55529
418 860 177,55530
183 401 470,55531
704 733 146,55532
416 554 384,55533
768 713 208,55534
546 618 224,55535
352 847 644,55536
804 138 139,55537
617 610 878,55538
180 653 248,55539
201 266 749,55540
127 307 817,55541
580 465 227,55542
725 301 352,55543
074 476 250,55544
720 423 177,55545
768 701 138,55546
821 728 334,55547
206 455 321,55548
018 277 665,55549
128 027 687,55550
280 612 870,55551
165 824 624,55552
240 546 671,55553
374 381 705,55554
045 862 117,55555
167 743 202,55556
467 720 835,55557
584 583 066,55558
714 467 305,55559
382 744 134,55560
460 385 511,55561
617 456 058,55562
722 056 835,55563
802 253 351,55564
483 465 076,55565
806 218 517,55566
406 411 587,55567
688 726 405,55568
684 430 556,55569
803 827 120,55570
710 582 669,55571
240 738 625,55572
177 164 407,55573
061 341 871,55574
643 140 759,55575
771 461 068,55576
665 588 224,55577
832 730 758,55578
603 144 189,55579
561 140 740,55580
221 460 587,55581
704 733 146,55582
876 116 484,55583
265 840 835,55584
534 680 186,55585
178 620 720,55586
334 805 272,55587
752 306 878,55588
711 082 669,55589
178 208 617,55590
580 543 817,55591
271 670 432,55592
728 166 174,55593
203 447 131,55594
068 748 136,55595
507 681 625,55596
430 856 252,55597
485 166 805,55598
674 670 856,55599
580 185 320,55600
758 226 039,55601
138 827 464,55602
278 543 707,55603
123 088 619,55604
514 068 352,55605
756 041 349,55606
305 574 626,55607
458 867 066,55608
628 507 386,55609
315 844 100,55610
165 180 738,55611
682 416 029,55612
553 172 032,55613
340 568 526,55614
344 523 501,55615
325 065 241,55616
883 013 419,55617
866 022 171,55618
586 622 805,55619
530 675 248,55620
376 210 282,55621
618 546 774,55622
415 304 161,55623
135 224 301,55624
138 827 464,55625
516 508 868,55626
701 741 332,55627
688 530 229,55628
704 733 146,55629
310 854 658,55630
557 381 324,55631
883 013 419,55632
725 581 060,55633
355 861 402,55634
507 681 138,55635
855 328 324,55636
228 330 189,55637
461 103 749,55638
357 452 200,55639
567 145 602,55640
135 176 808,55641
182 082 560,55642
645 231 085,55643
134 470 566,55644
830 145 777,55645
357 382 019,55646
325 308 112,55647
752 447 300,55648
670 188 465,55649
358 227 684,55650
310 372 552,55651
260 573 829,55652
183 441 039,55653
520 683 111,55654
358 348 019,55655
510 583 768,55656
710 582 669,55657
240 546 671,55658
523 104 180,55659
561 140 740,55660
608 775 268,55661
703 325 449,55662
584 583 066,55663
520 683 111,55664
377 312 814,55665
460 351 182,55666
806 837 225,55667
582 334 025,55668
518 832 035,55669
244 608 139,55670
876 211 061,55671
018 255 737,55672
205 544 760,55673
258 802 339,55674
146 830 229,55675
107 647 836,55676
238 817 324,55677
627 780 265,55678
357 452 200,55679
042 652 131,55680
128 027 687,55681
043 228 535,55682
552 334 484,55683
876 116 484,55684
733 450 258,55685
608 627 121,55686
764 581 039,55687
804 773 356,55688
820 133 775,55689
823 710 710,55690
815 866 405,55691
026 627 745,55692
332 548 502,55693
261 287 080,55694
511 204 661,55695
318 310 471,55696
735 225 344,55697
135 176 808,55698
521 388 306,55699
201 266 749,55700
771 034 220,55701
372 388 124,55702
038 146 759,55703
403 153 141,55704
701 624 439,55705
022 687 651,55706
288 507 668,55707
377 082 235,55708
772 603 445,55709
465 088 235,55710
058 253 717,55711
752 306 878,55712
802 573 568,55713
406 776 815,55714
453 768 046,55715
610 847 352,55716
821 138 674,55717
243 345 071,55718
261 370 548,55719
501 348 817,55720
405 834 250,55721
114 076 532,55722
013 865 472,55723
140 866 278,55724
701 443 277,55725
017 532 672,55726
243 743 101,55727
620 554 287,55728
021 687 231,55729
562 582 031,55730
273 385 724,55731
701 624 439,55732
386 207 815,55733
108 677 238,55734
265 468 108,55735
280 612 870,55736
645 270 257,55737
320 853 245,55738
802 572 339,55739
243 743 101,55740
856 238 019,55741
688 045 376,55742
166 780 486,55743
605 228 857,55744
778 160 457,55745
672 670 445,55746
685 680 126,55747
342 702 651,55748
543 143 705,55749
710 582 669,55750
465 420 131,55751
430 527 747,55752
401 138 870,55753
165 420 738,55754
721 320 869,55755
315 470 120,55756
326 718 012,55757
257 053 827,55758
072 613 722,55759
546 618 224,55760
458 701 380,55761
853 061 521,55762
164 401 739,55763
057 431 520,55764
581 306 248,55765
135 426 401,55766
386 782 254,55767
884 603 515,55768
411 388 564,55769
581 102 837,55770
415 304 161,55771
134 706 886,55772
128 771 664,55773
627 104 565,55774
357 382 019,55775
882 217 607,55776
072 613 722,55777
314 850 645,55778
674 880 315,55779
044 661 759,55780
558 620 621,55781
356 228 874,55782
544 103 385,55783
170 134 621,55784
322 455 601,55785
337 705 446,55786
703 325 449,55787
504 885 260,55788
613 448 075,55789
188 031 538,55790
134 470 566,55791
830 527 461,55792
518 832 035,55793
071 164 487,55794
386 782 254,55795
322 803 875,55796
172 672 602,55797
504 885 260,55798
482 460 565,55799
065 468 415,55800
270 574 437,55801
172 806 838,55802
320 328 172,55803
540 623 121,55804
244 608 139,55805
642 210 777,55806
752 447 300,55807
830 527 461,55808
247 052 137,55809
182 082 560,55810
376 210 282,55811
208 665 778,55812
805 813 326,55813
710 317 827,55814
550 176 440,55815
122 056 831,55816
261 370 548,55817
207 237 645,55818
880 317 268,55819
406 411 587,55820
665 570 248,55821
178 643 011,55822
837 035 526,55823
