SIN,Salary_group
865 843 015,40k-50k
805 138 120,Over 100k
768 725 434,70k-80k
110 683 729,10k-20k
417 617 040,40k-50k
745 135 434,70k-80k
685 544 017,20k-30k
778 112 334,40k-50k
601 158 868,40k-50k
122 307 861,30k-40k
227 083 565,40k-50k
607 725 322,Over 100k
522 064 351,50k-60k
237 530 829,60k-70k
477 564 066,Under 5k
261 860 522,5k-10k
867 260 556,40k-50k
532 216 702,Over 100k
816 835 508,Under 5k
810 832 550,Over 100k
350 774 410,Under 5k
721 460 566,60k-70k
628 658 106,10k-20k
241 258 060,90k-100k
238 570 329,20k-30k
253 073 449,90k-100k
302 417 480,20k-30k
883 541 500,10k-20k
311 708 820,50k-60k
073 173 452,5k-10k
142 847 037,Under 5k
186 254 207,50k-60k
681 104 469,Under 5k
378 820 450,10k-20k
653 204 586,30k-40k
774 605 232,40k-50k
732 406 129,Under 5k
862 843 554,70k-80k
542 238 100,Under 5k
471 470 310,5k-10k
553 380 288,60k-70k
142 230 770,90k-100k
356 041 541,Under 5k
201 254 687,70k-80k
513 388 058,50k-60k
746 725 027,Over 100k
523 413 284,50k-60k
517 044 350,Over 100k
740 613 518,Over 100k
564 814 606,20k-30k
241 648 500,40k-50k
713 553 402,Under 5k
381 104 538,30k-40k
665 081 451,20k-30k
557 022 332,10k-20k
231 644 709,5k-10k
885 032 250,70k-80k
370 443 186,60k-70k
685 402 166,10k-20k
827 355 207,Under 5k
344 577 234,Over 100k
557 422 607,10k-20k
314 855 800,70k-80k
103 447 231,Under 5k
135 834 026,Over 100k
166 801 878,60k-70k
621 738 046,10k-20k
756 152 344,20k-30k
032 887 465,Under 5k
205 273 857,Under 5k
357 740 612,30k-40k
615 440 187,60k-70k
417 610 870,60k-70k
274 503 861,40k-50k
562 882 605,90k-100k
118 072 677,Over 100k
771 183 407,40k-50k
260 572 540,10k-20k
462 087 750,Under 5k
372 375 808,70k-80k
530 834 126,10k-20k
311 388 508,Over 100k
762 780 658,Under 5k
465 880 615,80k-90k
857 267 264,10k-20k
854 358 306,50k-60k
352 347 702,Under 5k
518 018 460,20k-30k
174 670 232,40k-50k
341 350 486,40k-50k
072 445 737,60k-70k
438 106 759,5k-10k
557 341 864,10k-20k
860 153 121,5k-10k
658 670 229,50k-60k
568 570 220,60k-70k
701 641 839,10k-20k
447 725 607,30k-40k
310 274 535,90k-100k
185 260 262,Over 100k
511 072 332,5k-10k
618 730 451,40k-50k
326 425 501,50k-60k
130 732 746,40k-50k
072 473 325,20k-30k
325 428 605,5k-10k
774 330 252,20k-30k
432 014 371,40k-50k
432 450 757,Under 5k
384 785 606,90k-100k
314 883 075,Under 5k
028 158 657,30k-40k
247 302 375,60k-70k
816 258 354,Over 100k
306 522 889,80k-90k
278 206 685,40k-50k
225 683 051,Under 5k
728 055 617,50k-60k
685 682 205,40k-50k
557 281 060,80k-90k
640 741 351,10k-20k
716 256 144,10k-20k
331 054 718,5k-10k
143 722 734,Under 5k
026 588 376,40k-50k
165 820 838,20k-30k
011 438 678,40k-50k
735 011 462,10k-20k
871 820 460,10k-20k
478 370 356,Over 100k
341 377 414,10k-20k
356 422 501,90k-100k
761 147 032,70k-80k
543 113 724,Over 100k
014 886 170,10k-20k
221 338 502,40k-50k
238 072 177,90k-100k
047 612 676,Under 5k
380 712 612,Over 100k
726 620 172,70k-80k
502 618 432,Under 5k
864 175 609,Under 5k
678 072 166,70k-80k
664 408 176,Under 5k
137 156 048,20k-30k
342 077 435,10k-20k
013 265 541,20k-30k
122 864 069,50k-60k
677 405 227,20k-30k
504 526 682,Over 100k
168 267 086,70k-80k
205 433 451,60k-70k
103 843 249,5k-10k
801 267 386,Over 100k
122 734 734,Under 5k
805 528 668,30k-40k
044 866 515,Over 100k
086 135 878,Over 100k
732 644 075,Over 100k
402 388 565,40k-50k
852 853 464,90k-100k
188 743 017,40k-50k
023 764 756,40k-50k
521 134 700,Under 5k
182 260 349,Over 100k
342 012 531,Under 5k
471 438 200,50k-60k
618 035 521,10k-20k
072 562 762,90k-100k
662 405 778,Over 100k
620 458 315,10k-20k
173 028 648,60k-70k
418 013 587,5k-10k
543 573 026,Under 5k
086 541 372,Under 5k
880 716 626,Under 5k
042 817 338,10k-20k
170 472 666,10k-20k
852 206 531,Under 5k
284 653 052,30k-40k
461 024 770,10k-20k
610 882 557,70k-80k
447 766 205,60k-70k
541 662 706,30k-40k
660 287 756,60k-70k
116 270 547,5k-10k
854 160 777,Over 100k
530 544 287,70k-80k
776 204 315,Under 5k
478 325 384,10k-20k
245 332 754,Over 100k
877 305 227,40k-50k
483 403 119,50k-60k
014 613 541,80k-90k
804 661 759,10k-20k
170 644 710,5k-10k
065 523 482,30k-40k
310 853 825,5k-10k
625 016 241,Under 5k
206 458 457,Over 100k
750 446 676,Under 5k
647 625 508,40k-50k
603 745 886,Over 100k
015 283 765,70k-80k
358 043 776,10k-20k
558 371 464,Over 100k
803 567 288,80k-90k
017 712 340,60k-70k
713 554 624,50k-60k
227 335 049,50k-60k
854 803 269,20k-30k
704 614 619,50k-60k
714 530 540,40k-50k
041 722 380,Over 100k
641 722 301,20k-30k
143 048 619,40k-50k
027 116 532,30k-40k
460 855 612,50k-60k
085 522 340,20k-30k
506 834 126,Over 100k
476 620 745,10k-20k
107 661 878,20k-30k
447 661 554,5k-10k
350 268 249,70k-80k
358 170 520,40k-50k
562 408 120,10k-20k
726 017 866,5k-10k
160 772 836,70k-80k
583 083 456,40k-50k
226 605 772,70k-80k
433 055 886,70k-80k
116 276 544,40k-50k
344 318 076,10k-20k
017 317 322,30k-40k
330 118 878,50k-60k
271 268 864,90k-100k
811 743 764,30k-40k
822 538 070,Under 5k
738 031 475,30k-40k
807 623 475,30k-40k
238 740 765,Over 100k
481 720 837,Under 5k
332 254 085,90k-100k
860 822 675,40k-50k
335 805 826,Under 5k
344 310 511,Over 100k
116 672 502,50k-60k
655 148 344,Under 5k
745 231 050,20k-30k
738 220 359,5k-10k
531 224 707,70k-80k
037 544 517,5k-10k
273 375 402,50k-60k
558 223 707,Under 5k
371 172 834,Under 5k
227 734 050,5k-10k
340 217 280,80k-90k
207 335 548,70k-80k
530 524 461,70k-80k
401 651 880,40k-50k
176 074 227,90k-100k
026 724 161,Under 5k
660 217 811,Under 5k
680 734 225,60k-70k
823 568 209,30k-40k
026 187 187,20k-30k
372 374 454,20k-30k
804 135 671,5k-10k
506 571 348,50k-60k
537 022 147,10k-20k
583 561 022,90k-100k
055 461 768,Over 100k
015 465 388,50k-60k
774 085 260,30k-40k
740 133 475,30k-40k
752 350 348,70k-80k
816 670 475,40k-50k
370 825 648,Over 100k
011 346 889,Over 100k
186 782 066,40k-50k
483 380 275,20k-30k
567 220 132,10k-20k
327 780 235,Under 5k
276 214 301,90k-100k
203 458 625,20k-30k
015 668 148,30k-40k
114 738 800,50k-60k
071 372 866,Under 5k
432 035 749,90k-100k
145 132 601,Over 100k
617 286 075,70k-80k
473 318 814,20k-30k
176 448 314,Over 100k
877 543 066,60k-70k
678 170 465,5k-10k
022 566 871,80k-90k
745 135 400,70k-80k
046 625 489,20k-30k
304 168 552,50k-60k
257 350 322,5k-10k
374 814 036,30k-40k
478 526 684,30k-40k
678 025 388,80k-90k
172 604 720,30k-40k
273 345 702,Under 5k
507 235 612,Over 100k
447 107 657,Under 5k
531 470 326,80k-90k
807 543 277,Under 5k
540 132 750,80k-90k
643 277 254,20k-30k
073 224 750,20k-30k
206 416 489,Over 100k
077 462 166,Over 100k
804 567 717,40k-50k
584 106 645,50k-60k
082 256 132,40k-50k
680 552 262,40k-50k
544 033 756,5k-10k
618 835 524,5k-10k
865 805 436,20k-30k
355 068 818,60k-70k
655 428 407,Over 100k
605 541 747,60k-70k
855 833 018,30k-40k
083 285 239,60k-70k
815 833 124,10k-20k
326 118 502,10k-20k
861 740 611,10k-20k
603 587 221,10k-20k
614 805 869,90k-100k
640 641 759,60k-70k
330 148 172,40k-50k
540 231 735,5k-10k
584 106 140,Over 100k
564 861 045,60k-70k
607 152 345,Over 100k
770 285 237,5k-10k
164 160 582,90k-100k
753 267 202,80k-90k
488 320 169,Over 100k
078 835 238,5k-10k
778 622 134,Under 5k
182 033 449,20k-30k
537 435 026,40k-50k
815 612 734,20k-30k
250 854 320,80k-90k
601 224 371,30k-40k
438 807 117,30k-40k
033 881 525,20k-30k
376 504 726,Over 100k
346 077 258,Over 100k
644 730 111,40k-50k
284 406 535,20k-30k
105 831 440,30k-40k
321 861 049,Over 100k
437 711 807,20k-30k
537 116 048,30k-40k
277 206 835,Under 5k
082 455 627,40k-50k
178 601 738,Under 5k
166 422 584,5k-10k
130 834 419,40k-50k
352 283 584,10k-20k
267 560 522,5k-10k
720 766 146,5k-10k
564 314 714,90k-100k
558 048 237,5k-10k
254 650 732,40k-50k
352 468 474,40k-50k
047 566 278,20k-30k
316 582 774,Under 5k
318 347 051,30k-40k
317 554 608,10k-20k
438 728 057,5k-10k
452 350 762,70k-80k
710 662 552,Under 5k
234 475 507,Under 5k
240 577 437,10k-20k
122 358 344,60k-70k
655 431 401,5k-10k
816 708 457,20k-30k
704 587 617,Under 5k
022 853 147,Over 100k
514 386 085,Over 100k
804 331 585,80k-90k
871 043 386,40k-50k
130 441 371,Under 5k
243 217 684,60k-70k
358 207 280,Over 100k
145 841 607,Under 5k
180 162 877,70k-80k
041 273 277,10k-20k
243 310 729,20k-30k
228 573 564,40k-50k
304 165 871,70k-80k
443 175 534,10k-20k
814 677 134,Under 5k
716 456 108,30k-40k
138 207 386,Under 5k
871 068 227,60k-70k
286 430 475,Under 5k
433 027 141,Over 100k
055 223 887,70k-80k
713 305 449,10k-20k
613 017 888,60k-70k
440 625 739,80k-90k
231 802 547,Over 100k
335 470 456,Over 100k
820 817 617,60k-70k
723 061 859,90k-100k
756 732 814,Over 100k
165 824 608,10k-20k
077 211 662,Under 5k
886 230 259,10k-20k
188 352 314,Under 5k
732 085 527,Under 5k
130 882 319,10k-20k
881 033 278,Over 100k
552 074 460,50k-60k
650 628 472,80k-90k
605 425 388,Over 100k
827 066 119,5k-10k
641 701 461,Under 5k
301 377 826,80k-90k
672 570 868,90k-100k
456 806 876,10k-20k
531 224 384,5k-10k
407 556 810,Under 5k
837 250 117,5k-10k
014 465 371,Over 100k
726 537 806,20k-30k
566 412 086,30k-40k
301 443 271,Under 5k
165 183 724,20k-30k
122 403 371,40k-50k
264 713 744,70k-80k
650 671 449,40k-50k
125 624 031,30k-40k
233 074 475,60k-70k
566 182 705,20k-30k
385 204 136,Under 5k
746 225 309,Over 100k
127 153 047,50k-60k
861 740 280,Under 5k
825 076 615,Over 100k
711 304 329,5k-10k
317 705 838,80k-90k
185 406 220,40k-50k
804 728 657,70k-80k
754 051 662,30k-40k
352 047 880,Over 100k
883 350 118,10k-20k
408 167 351,Under 5k
280 254 335,50k-60k
118 738 434,20k-30k
665 175 824,90k-100k
684 130 172,5k-10k
168 227 031,10k-20k
138 152 301,10k-20k
473 580 611,5k-10k
267 540 870,Over 100k
162 770 622,20k-30k
814 065 561,30k-40k
756 237 202,Under 5k
118 770 338,90k-100k
457 781 607,70k-80k
673 582 201,50k-60k
256 430 729,50k-60k
864 013 511,Over 100k
553 061 441,10k-20k
083 567 412,90k-100k
301 724 621,Under 5k
437 620 545,10k-20k
516 882 065,20k-30k
073 461 758,30k-40k
740 645 676,Over 100k
041 826 538,Over 100k
267 580 629,10k-20k
507 183 127,40k-50k
713 760 122,10k-20k
238 550 487,40k-50k
604 785 717,20k-30k
310 283 189,5k-10k
480 167 147,30k-40k
330 771 825,50k-60k
031 854 417,50k-60k
718 032 550,10k-20k
078 116 480,5k-10k
022 786 180,90k-100k
510 213 762,5k-10k
114 834 039,30k-40k
460 324 775,20k-30k
683 211 502,20k-30k
652 456 708,90k-100k
823 150 651,30k-40k
067 324 558,10k-20k
038 145 371,80k-90k
645 618 208,Over 100k
276 012 887,5k-10k
822 570 560,Over 100k
688 145 374,Under 5k
013 568 878,20k-30k
388 760 258,Over 100k
134 850 262,20k-30k
772 335 824,Over 100k
837 147 305,40k-50k
380 287 136,Over 100k
568 561 401,20k-30k
268 807 138,Under 5k
250 643 871,10k-20k
054 186 770,40k-50k
381 461 078,Over 100k
883 307 456,10k-20k
588 506 436,50k-60k
741 140 677,10k-20k
614 714 764,10k-20k
356 144 501,10k-20k
742 533 474,40k-50k
811 602 739,Under 5k
603 714 486,20k-30k
437 180 375,40k-50k
586 140 857,60k-70k
657 726 402,30k-40k
088 625 470,90k-100k
586 430 415,30k-40k
538 671 108,Under 5k
862 218 039,Under 5k
507 544 666,Under 5k
603 551 441,Under 5k
473 583 706,Under 5k
264 785 031,50k-60k
752 054 437,Under 5k
346 228 109,Over 100k
376 502 712,50k-60k
453 177 040,5k-10k
104 427 687,10k-20k
732 044 375,Under 5k
041 167 487,40k-50k
072 885 627,20k-30k
618 256 101,Over 100k
258 267 087,Over 100k
130 852 247,Over 100k
466 814 514,Over 100k
705 446 110,Under 5k
385 411 624,10k-20k
543 528 434,10k-20k
607 286 119,30k-40k
066 541 871,20k-30k
033 288 119,5k-10k
338 147 184,20k-30k
540 335 288,5k-10k
681 132 809,20k-30k
137 432 209,Under 5k
866 052 251,70k-80k
703 354 126,60k-70k
350 374 518,5k-10k
745 265 017,20k-30k
776 135 824,Over 100k
672 832 102,30k-40k
523 011 641,Under 5k
021 176 540,90k-100k
766 740 252,Over 100k
261 862 072,Under 5k
801 867 268,40k-50k
562 865 022,70k-80k
461 468 209,Under 5k
033 255 746,Under 5k
801 253 311,Over 100k
268 048 535,90k-100k
477 330 856,50k-60k
523 385 201,50k-60k
625 880 265,80k-90k
446 556 284,60k-70k
801 628 520,Over 100k
622 586 089,50k-60k
354 887 010,40k-50k
705 665 446,90k-100k
047 166 459,90k-100k
356 028 472,Over 100k
342 703 121,50k-60k
315 344 085,5k-10k
440 816 239,10k-20k
014 437 685,Under 5k
683 554 018,Over 100k
377 205 810,40k-50k
145 861 027,Over 100k
567 310 222,Over 100k
182 706 838,Over 100k
074 623 745,80k-90k
346 722 184,10k-20k
720 564 376,Over 100k
014 655 880,5k-10k
671 830 446,30k-40k
728 023 375,10k-20k
852 250 380,90k-100k
566 014 726,Over 100k
554 164 061,60k-70k
762 213 544,Over 100k
453 864 019,10k-20k
243 053 485,10k-20k
357 722 032,70k-80k
083 314 229,Over 100k
342 702 685,30k-40k
253 760 722,90k-100k
507 134 658,20k-30k
460 564 271,5k-10k
016 537 482,30k-40k
015 446 685,30k-40k
883 013 518,Over 100k
164 150 732,Over 100k
667 504 278,Over 100k
461 460 776,Over 100k
482 014 537,Under 5k
488 316 076,70k-80k
082 552 647,10k-20k
086 746 245,40k-50k
837 745 017,50k-60k
871 022 687,Over 100k
385 301 825,10k-20k
744 356 114,90k-100k
834 770 117,60k-70k
772 345 302,40k-50k
407 165 547,80k-90k
038 671 459,40k-50k
452 354 061,10k-20k
622 055 382,10k-20k
458 677 010,20k-30k
816 230 171,Under 5k
714 764 164,30k-40k
882 765 068,30k-40k
208 358 465,40k-50k
228 567 707,50k-60k
304 418 619,10k-20k
023 564 271,60k-70k
483 703 146,90k-100k
264 813 049,40k-50k
241 277 300,50k-60k
520 683 715,Over 100k
440 553 287,10k-20k
167 324 508,80k-90k
116 734 401,5k-10k
046 117 461,Over 100k
122 760 747,Under 5k
584 183 065,5k-10k
041 377 268,70k-80k
507 382 166,80k-90k
160 224 671,60k-70k
520 685 710,20k-30k
682 285 507,40k-50k
881 307 318,Under 5k
125 031 740,5k-10k
110 768 348,5k-10k
018 267 351,90k-100k
857 162 077,5k-10k
337 117 402,Under 5k
526 675 202,10k-20k
177 680 618,40k-50k
881 340 269,70k-80k
122 074 339,40k-50k
350 781 738,Under 5k
114 338 809,10k-20k
407 137 132,5k-10k
061 441 531,Under 5k
852 073 568,20k-30k
476 530 241,Over 100k
246 812 309,30k-40k
026 556 712,40k-50k
672 035 722,Under 5k
655 401 461,80k-90k
514 466 705,40k-50k
306 881 475,10k-20k
274 376 805,Over 100k
754 104 560,60k-70k
250 688 538,Over 100k
207 335 472,50k-60k
132 287 384,70k-80k
754 660 819,Over 100k
761 327 402,20k-30k
105 671 838,40k-50k
546 826 025,Under 5k
711 044 677,Under 5k
622 077 865,40k-50k
370 564 726,Over 100k
203 775 648,Under 5k
107 681 520,40k-50k
645 548 306,50k-60k
284 437 605,Over 100k
228 667 705,30k-40k
046 677 415,40k-50k
504 534 280,10k-20k
274 034 651,10k-20k
661 180 471,Over 100k
701 146 649,80k-90k
356 054 486,30k-40k
266 810 548,Under 5k
135 408 227,70k-80k
608 528 378,20k-30k
615 508 322,10k-20k
432 607 745,30k-40k
861 823 474,Over 100k
660 724 451,5k-10k
268 558 434,Over 100k
562 803 445,Over 100k
513 064 188,70k-80k
085 543 817,Under 5k
754 154 664,Over 100k
547 226 050,10k-20k
871 660 411,10k-20k
038 611 521,70k-80k
458 760 311,60k-70k
877 506 220,Under 5k
302 355 441,Over 100k
458 108 560,Under 5k
285 432 100,40k-50k
234 675 874,60k-70k
566 022 885,20k-30k
460 351 745,70k-80k
114 330 582,30k-40k
143 203 776,30k-40k
122 058 860,60k-70k
201 467 461,60k-70k
680 544 269,20k-30k
445 668 205,Under 5k
653 172 809,50k-60k
873 840 615,5k-10k
864 371 174,50k-60k
817 530 439,20k-30k
460 175 870,30k-40k
177 261 302,20k-30k
478 660 715,Over 100k
802 338 129,20k-30k
047 733 258,50k-60k
162 302 871,5k-10k
550 168 868,10k-20k
655 276 046,50k-60k
734 601 149,70k-80k
452 853 302,80k-90k
203 417 431,50k-60k
326 475 506,80k-90k
316 082 551,Over 100k
384 783 015,10k-20k
778 503 227,40k-50k
142 350 487,60k-70k
458 650 280,Under 5k
518 270 657,20k-30k
417 337 144,50k-60k
327 311 072,5k-10k
027 523 372,10k-20k
731 601 522,Over 100k
452 074 370,Over 100k
533 470 126,Under 5k
255 234 601,10k-20k
615 214 384,70k-80k
766 107 858,30k-40k
560 423 485,5k-10k
541 668 414,10k-20k
817 652 100,80k-90k
734 581 077,40k-50k
605 411 461,60k-70k
061 224 739,60k-70k
876 576 406,40k-50k
288 340 177,5k-10k
745 611 608,60k-70k
816 237 705,10k-20k
510 288 137,30k-40k
765 213 806,20k-30k
165 460 221,50k-60k
764 765 814,5k-10k
406 671 545,Over 100k
668 110 489,50k-60k
276 235 884,70k-80k
322 073 545,50k-60k
120 864 376,Under 5k
877 661 454,40k-50k
513 218 032,50k-60k
506 235 241,10k-20k
460 773 112,Under 5k
835 132 184,20k-30k
766 227 052,60k-70k
044 861 359,70k-80k
334 014 776,5k-10k
721 681 674,30k-40k
478 301 161,Over 100k
774 014 617,Over 100k
480 785 260,Under 5k
881 356 414,10k-20k
531 180 461,80k-90k
811 273 077,Over 100k
478 571 607,90k-100k
405 534 710,Under 5k
227 417 300,30k-40k
174 308 262,5k-10k
046 772 166,30k-40k
118 730 431,40k-50k
032 547 341,Under 5k
022 783 765,40k-50k
483 317 012,Over 100k
530 114 768,20k-30k
617 412 069,40k-50k
562 204 685,5k-10k
445 166 085,10k-20k
015 643 182,5k-10k
307 581 678,Over 100k
055 861 868,90k-100k
335 285 284,Under 5k
466 085 289,70k-80k
437 456 056,Under 5k
432 086 171,Under 5k
388 501 439,5k-10k
513 883 025,Under 5k
625 406 111,50k-60k
861 162 774,Over 100k
280 466 475,90k-100k
660 211 749,Under 5k
142 033 778,50k-60k
671 186 724,20k-30k
805 116 720,40k-50k
431 738 012,60k-70k
118 043 371,Under 5k
386 417 406,60k-70k
253 268 874,20k-30k
432 608 859,10k-20k
871 176 400,Over 100k
581 233 244,10k-20k
662 288 505,5k-10k
581 230 810,60k-70k
507 386 415,30k-40k
438 651 705,5k-10k
871 602 231,Over 100k
822 330 775,5k-10k
084 456 656,20k-30k
835 625 401,Under 5k
602 432 585,30k-40k
301 852 646,Under 5k
452 886 534,60k-70k
618 256 705,Over 100k
742 260 359,40k-50k
456 031 749,5k-10k
628 605 776,Over 100k
821 073 277,Under 5k
581 330 826,10k-20k
110 344 587,Over 100k
186 654 026,10k-20k
127 304 517,20k-30k
023 173 552,Over 100k
534 410 386,50k-60k
267 210 839,Over 100k
441 860 376,30k-40k
603 582 776,30k-40k
486 405 269,5k-10k
062 862 875,10k-20k
673 508 446,70k-80k
405 476 250,30k-40k
703 341 859,80k-90k
482 766 102,Over 100k
511 476 608,40k-50k
278 276 134,30k-40k
758 623 029,Over 100k
653 427 021,Under 5k
532 805 348,5k-10k
826 158 065,40k-50k
614 670 172,60k-70k
062 277 132,5k-10k
381 054 436,Over 100k
143 720 480,Over 100k
315 018 622,Over 100k
470 866 815,70k-80k
568 843 106,10k-20k
657 182 069,Under 5k
831 801 527,Over 100k
226 417 764,20k-30k
857 233 019,Under 5k
188 652 234,10k-20k
133 228 874,Over 100k
815 508 320,Under 5k
760 713 222,10k-20k
405 573 247,10k-20k
328 103 585,5k-10k
172 664 484,Over 100k
560 283 285,5k-10k
352 847 602,5k-10k
447 553 066,Under 5k
345 822 605,30k-40k
138 852 207,10k-20k
244 350 351,90k-100k
445 831 100,60k-70k
137 032 512,10k-20k
370 425 480,40k-50k
077 461 358,Over 100k
128 058 310,20k-30k
871 173 324,80k-90k
031 176 548,40k-50k
388 551 400,60k-70k
302 458 435,10k-20k
226 830 859,5k-10k
105 864 318,Over 100k
143 703 288,40k-50k
567 062 252,Over 100k
758 320 568,20k-30k
144 370 277,Under 5k
504 574 310,10k-20k
186 704 466,40k-50k
337 725 402,90k-100k
683 502 272,Over 100k
744 067 257,30k-40k
235 034 485,30k-40k
228 850 350,30k-40k
145 866 414,40k-50k
471 826 644,Over 100k
025 311 747,Over 100k
457 380 517,Under 5k
476 106 885,10k-20k
127 064 517,Under 5k
473 185 601,10k-20k
758 201 560,50k-60k
405 461 765,10k-20k
417 054 665,Under 5k
072 435 738,90k-100k
223 880 139,50k-60k
701 346 249,80k-90k
554 088 237,20k-30k
031 438 476,Under 5k
556 476 018,40k-50k
273 540 880,10k-20k
867 710 626,80k-90k
735 180 358,50k-60k
862 708 450,40k-50k
554 603 282,90k-100k
655 208 346,90k-100k
874 671 605,Over 100k
384 380 259,10k-20k
086 137 122,Over 100k
860 852 136,Under 5k
450 156 682,40k-50k
433 507 712,Under 5k
647 047 315,5k-10k
522 588 037,Under 5k
015 813 827,Over 100k
015 832 132,Over 100k
258 772 334,Over 100k
174 886 036,80k-90k
250 856 440,Under 5k
886 235 076,20k-30k
610 652 141,10k-20k
388 723 124,20k-30k
180 741 340,80k-90k
042 712 737,70k-80k
456 137 801,90k-100k
113 053 748,70k-80k
347 345 209,70k-80k
441 826 039,20k-30k
221 687 601,Over 100k
856 776 406,Over 100k
118 802 537,30k-40k
681 641 544,Under 5k
021 337 811,20k-30k
230 452 187,Over 100k
322 017 682,40k-50k
235 534 088,90k-100k
206 448 169,70k-80k
134 881 309,40k-50k
734 601 859,20k-30k
854 338 076,Over 100k
702 785 437,40k-50k
650 147 861,10k-20k
704 356 252,Over 100k
762 255 032,Under 5k
803 218 536,Over 100k
446 610 776,5k-10k
203 314 471,5k-10k
530 138 452,Under 5k
388 761 025,5k-10k
034 771 162,50k-60k
527 081 350,10k-20k
081 687 436,60k-70k
460 185 770,50k-60k
670 681 188,30k-40k
732 546 874,Under 5k
160 822 532,20k-30k
264 804 139,Over 100k
044 673 259,Under 5k
546 612 706,Over 100k
058 823 378,50k-60k
504 138 835,Under 5k
755 102 332,70k-80k
764 703 146,10k-20k
560 113 888,50k-60k
053 822 540,40k-50k
204 354 765,Over 100k
102 372 372,50k-60k
270 348 857,50k-60k
338 110 471,20k-30k
764 501 532,10k-20k
346 152 705,10k-20k
758 340 376,20k-30k
470 824 657,80k-90k
673 824 058,Over 100k
102 854 668,20k-30k
647 605 476,40k-50k
245 662 184,10k-20k
881 306 278,Over 100k
073 185 480,40k-50k
722 017 332,20k-30k
753 350 248,20k-30k
107 624 538,50k-60k
554 820 860,70k-80k
310 472 139,5k-10k
554 831 602,70k-80k
760 255 810,Over 100k
568 528 624,30k-40k
166 250 712,Under 5k
560 548 810,90k-100k
447 013 319,Under 5k
552 840 662,70k-80k
227 537 032,Over 100k
617 407 127,90k-100k
035 475 268,10k-20k
873 220 131,50k-60k
770 412 260,Over 100k
338 275 019,30k-40k
872 602 651,50k-60k
885 135 434,Over 100k
721 407 237,Under 5k
305 823 858,30k-40k
055 683 221,Over 100k
716 502 877,40k-50k
627 401 565,20k-30k
557 466 208,60k-70k
523 581 734,Over 100k
618 045 371,10k-20k
284 466 109,70k-80k
053 723 821,60k-70k
644 805 566,Over 100k
381 043 819,Over 100k
113 287 684,50k-60k
270 466 188,5k-10k
734 027 345,10k-20k
237 782 354,Under 5k
602 255 747,Under 5k
832 210 561,60k-70k
816 807 457,10k-20k
823 075 270,5k-10k
126 608 819,40k-50k
453 024 770,10k-20k
831 620 489,Under 5k
623 187 051,Under 5k
706 254 257,Over 100k
710 265 349,Over 100k
341 201 580,40k-50k
810 276 535,Over 100k
680 226 149,20k-30k
443 768 106,Under 5k
731 681 409,20k-30k
560 274 136,Over 100k
813 743 085,60k-70k
316 544 501,10k-20k
772 035 432,10k-20k
443 723 101,Under 5k
430 827 865,60k-70k
284 654 050,Over 100k
106 846 272,Over 100k
457 023 547,Under 5k
773 182 605,60k-70k
657 286 076,5k-10k
347 722 654,40k-50k
077 145 662,90k-100k
726 620 545,Over 100k
044 528 677,80k-90k
533 018 412,5k-10k
720 387 356,Under 5k
708 162 169,20k-30k
713 213 049,Over 100k
053 774 436,60k-70k
883 145 039,40k-50k
478 310 261,40k-50k
645 502 311,10k-20k
437 706 815,Under 5k
716 206 172,70k-80k
755 662 806,30k-40k
741 162 374,30k-40k
025 334 715,80k-90k
750 683 526,Over 100k
337 147 045,Over 100k
883 705 618,20k-30k
871 860 417,10k-20k
138 051 727,Under 5k
470 564 766,Under 5k
276 280 351,50k-60k
462 780 651,Over 100k
270 344 161,10k-20k
533 405 288,20k-30k
102 733 821,Under 5k
145 662 011,30k-40k
885 602 235,Over 100k
622 804 169,Over 100k
506 625 821,10k-20k
852 850 338,5k-10k
801 331 729,Under 5k
516 846 045,80k-90k
688 502 319,60k-70k
621 688 209,40k-50k
478 813 017,20k-30k
147 746 200,20k-30k
738 032 119,Over 100k
588 311 464,Under 5k
522 576 800,40k-50k
053 423 588,30k-40k
538 840 117,20k-30k
522 034 651,5k-10k
335 580 288,Over 100k
557 681 434,20k-30k
723 305 249,30k-40k
713 560 472,Over 100k
867 143 109,40k-50k
477 603 815,Over 100k
307 145 649,5k-10k
453 801 649,20k-30k
335 210 886,50k-60k
685 582 066,70k-80k
568 543 706,30k-40k
105 861 827,5k-10k
622 805 372,30k-40k
231 032 749,10k-20k
654 420 561,Over 100k
325 860 856,10k-20k
442 530 739,50k-60k
045 135 738,10k-20k
568 168 405,Under 5k
546 206 111,20k-30k
870 661 451,Over 100k
664 855 244,10k-20k
022 685 531,10k-20k
801 658 220,Under 5k
731 456 208,20k-30k
127 704 310,60k-70k
670 114 727,50k-60k
084 623 552,40k-50k
377 402 656,80k-90k
083 467 126,50k-60k
346 275 506,Over 100k
143 068 526,Over 100k
044 113 371,60k-70k
305 468 456,10k-20k
241 267 301,Under 5k
557 266 202,Under 5k
028 153 351,60k-70k
104 374 517,40k-50k
517 083 168,Under 5k
347 225 674,60k-70k
641 172 507,70k-80k
873 223 101,5k-10k
433 475 019,Under 5k
714 554 060,Under 5k
627 011 547,40k-50k
044 135 671,40k-50k
752 253 344,Over 100k
462 860 859,Under 5k
022 853 857,5k-10k
413 574 070,20k-30k
018 833 129,90k-100k
852 052 737,Over 100k
743 562 514,Over 100k
271 688 608,20k-30k
874 571 334,Under 5k
